USD,2014-06-05,,,,35.1398,,,1
USD,2014-06-06,,,,34.9043,,,1
USD,2014-06-07,,,,34.6573,,,1
USD,2014-06-10,,,,34.3303,,,1
USD,2014-06-11,,,,34.3681,,,1
USD,2014-06-12,,,,34.3227,,,1
USD,2014-06-17,,,,34.5654,,,1
USD,2014-06-18,,,,34.8095,,,1
USD,2014-06-19,,,,34.8232,,,1
USD,2014-06-20,,,,34.3025,,,1
USD,2014-06-21,,,,34.419,,,1
USD,2014-06-24,,,,34.2797,,,1
USD,2014-06-25,,,,33.9812,,,1
USD,2014-06-26,,,,33.907,,,1
USD,2014-06-27,,,,33.7508,,,1
USD,2014-06-28,,,,33.6306,,,1
USD,2014-07-01,,,,33.8434,,,1
USD,2014-07-02,,,,34.2275,,,1
USD,2014-07-03,,,,34.2496,,,1
USD,2014-07-04,,,,34.1949,,,1
USD,2014-07-05,,,,34.3236,,,1
USD,2014-07-08,,,,34.5691,,,1
USD,2014-07-09,,,,34.4258,,,1
USD,2014-07-10,,,,34.0758,,,1
USD,2014-07-11,,,,33.8353,,,1
USD,2014-07-12,,,,34.0582,,,1
USD,2014-07-15,,,,34.3135,,,1
USD,2014-07-16,,,,34.3723,,,1
USD,2014-07-17,,,,34.3853,,,1
USD,2014-07-18,,,,34.7998,,,1
USD,2014-07-19,,,,35.1627,,,1
USD,2014-07-22,,,,35.09,,,1
USD,2014-07-23,,,,35.0387,,,1
USD,2014-07-24,,,,34.8101,,,1
USD,2014-07-25,,,,35.0786,,,1
USD,2014-07-26,,,,35.0535,,,1
USD,2014-07-29,,,,35.3457,,,1
USD,2014-07-30,,,,35.6339,,,1
USD,2014-07-31,,,,35.7271,,,1
USD,2014-08-01,,,,35.4438,,,1
USD,2014-08-02,,,,35.7272,,,1
USD,2014-08-05,,,,35.6605,,,1
USD,2014-08-06,,,,35.7987,,,1
USD,2014-08-07,,,,36.1102,,,1
USD,2014-08-08,,,,36.2496,,,1
USD,2014-08-09,,,,36.4461,,,1
USD,2014-08-12,,,,36.0475,,,1
USD,2014-08-13,,,,36.089,,,1
USD,2014-08-14,,,,36.2222,,,1
USD,2014-08-15,,,,36.0395,,,1
USD,2014-08-16,,,,36.0014,,,1
USD,2014-08-19,,,,36.0294,,,1
USD,2014-08-20,,,,36.1094,,,1
USD,2014-08-21,,,,36.224,,,1
USD,2014-08-22,,,,36.3317,,,1
USD,2014-08-23,,,,36.0027,,,1
USD,2014-08-26,,,,36.1201,,,1
USD,2014-08-27,,,,36.1358,,,1
USD,2014-08-28,,,,36.1397,,,1
USD,2014-08-29,,,,36.3053,,,1
USD,2014-08-30,,,,36.9316,,,1
USD,2014-09-02,,,,37.2945,,,1
USD,2014-09-03,,,,37.348,,,1
USD,2014-09-04,,,,37.3183,,,1
USD,2014-09-05,,,,36.8038,,,1
USD,2014-09-06,,,,36.9219,,,1
USD,2014-09-09,,,,37.0866,,,1
USD,2014-09-10,,,,37.0261,,,1
USD,2014-09-11,,,,37.1693,,,1
USD,2014-09-12,,,,37.3758,,,1
USD,2014-09-13,,,,37.6545,,,1
USD,2014-09-16,,,,37.9861,,,1
USD,2014-09-17,,,,38.7058,,,1
USD,2014-09-18,,,,38.3724,,,1
USD,2014-09-19,,,,38.4209,,,1
USD,2014-09-20,,,,38.4134,,,1
USD,2014-09-23,,,,38.5782,,,1
USD,2014-09-24,,,,38.6672,,,1
USD,2014-09-25,,,,38.383,,,1
USD,2014-09-26,,,,38.3007,,,1
USD,2014-09-27,,,,38.7243,,,1
USD,2014-09-30,,,,39.3866,,,1
USD,2014-10-01,,,,39.3836,,,1
USD,2014-10-02,,,,39.6604,,,1
USD,2014-10-03,,,,39.5474,,,1
USD,2014-10-04,,,,39.698,,,1
USD,2014-10-07,,,,39.982,,,1
USD,2014-10-08,,,,39.7417,,,1
USD,2014-10-09,,,,39.9819,,,1
USD,2014-10-10,,,,39.98,,,1
USD,2014-10-11,,,,40.2125,,,1
USD,2014-10-14,,,,40.3251,,,1
USD,2014-10-15,,,,40.5304,,,1
USD,2014-10-16,,,,40.9416,,,1
USD,2014-10-17,,,,40.7457,,,1
USD,2014-10-18,,,,41.045,,,1
USD,2014-10-21,,,,40.8815,,,1
USD,2014-10-22,,,,41.0501,,,1
USD,2014-10-23,,,,40.9671,,,1
USD,2014-10-24,,,,41.4958,,,1
USD,2014-10-25,,,,41.8101,,,1
USD,2014-10-28,,,,41.9497,,,1
USD,2014-10-29,,,,42.3934,,,1
USD,2014-10-30,,,,42.6525,,,1
USD,2014-10-31,,,,43.3943,,,1
USD,2014-11-01,,,,41.9627,,,1
USD,2014-11-06,,,,44.3993,,,1
USD,2014-11-07,,,,45.1854,,,1
USD,2014-11-08,,,,47.8774,,,1
USD,2014-11-11,,,,45.8926,,,1
USD,2014-11-12,,,,45.952,,,1
USD,2014-11-13,,,,46.3379,,,1
USD,2014-11-14,,,,46.1233,,,1
USD,2014-11-15,,,,47.392,,,1
USD,2014-11-18,,,,47.3329,,,1
USD,2014-11-19,,,,46.9797,,,1
USD,2014-11-20,,,,47.0294,,,1
USD,2014-11-21,,,,46.7047,,,1
USD,2014-11-22,,,,45.7926,,,1
USD,2014-11-25,,,,44.7852,,,1
USD,2014-11-26,,,,44.9758,,,1
USD,2014-11-27,,,,46.4244,,,1
USD,2014-11-28,,,,47.6629,,,1
USD,2014-11-29,,,,49.322,,,1
USD,2014-12-02,,,,51.8068,,,1
USD,2014-12-03,,,,50.7678,,,1
USD,2014-12-04,,,,54.3821,,,1
USD,2014-12-05,,,,52.6932,,,1
USD,2014-12-06,,,,53.1088,,,1
USD,2014-12-09,,,,53.3079,,,1
USD,2014-12-10,,,,54.2116,,,1
USD,2014-12-11,,,,54.2758,,,1
USD,2014-12-12,,,,54.7932,,,1
USD,2014-12-13,,,,56.8919,,,1
USD,2014-12-16,,,,58.3461,,,1
USD,2014-12-17,,,,61.1512,,,1
USD,2014-12-18,,,,67.7851,,,1
USD,2014-12-19,,,,59.6029,,,1
USD,2014-12-20,,,,60.6825,,,1
USD,2014-12-23,,,,56.494,,,1
USD,2014-12-24,,,,54.5687,,,1
USD,2014-12-25,,,,54.4913,,,1
USD,2014-12-26,,,,52.6159,,,1
USD,2014-12-27,,,,52.0343,,,1
USD,2014-12-30,,,,56.6801,,,1
USD,2014-12-31,,,,56.2584,,,1
USD,2015-01-01,,,,56.2376,,,1
USD,2015-01-13,,,,62.7363,,,1
USD,2015-01-14,,,,64.8425,,,1
USD,2015-01-15,,,,66.0983,,,1
USD,2015-01-16,,,,64.8337,,,1
USD,2015-01-17,,,,65.1738,,,1
USD,2015-01-20,,,,64.9732,,,1
USD,2015-01-21,,,,64.9862,,,1
USD,2015-01-22,,,,65.5558,,,1
USD,2015-01-23,,,,65.4,,,1
USD,2015-01-24,,,,63.393,,,1
USD,2015-01-27,,,,65.5937,,,1
USD,2015-01-28,,,,67.8153,,,1
USD,2015-01-29,,,,67.1506,,,1
USD,2015-01-30,,,,68.7303,,,1
USD,2015-01-31,,,,68.9291,,,1
USD,2015-02-03,,,,69.664,,,1
USD,2015-02-04,,,,67.7727,,,1
USD,2015-02-05,,,,65.447,,,1
USD,2015-02-06,,,,68.6113,,,1
USD,2015-02-07,,,,66.0432,,,1
USD,2015-02-10,,,,65.7817,,,1
USD,2015-02-11,,,,65.4469,,,1
USD,2015-02-12,,,,66.0585,,,1
USD,2015-02-13,,,,66.0994,,,1
USD,2015-02-14,,,,65.0862,,,1
USD,2015-02-17,,,,62.6632,,,1
USD,2015-02-18,,,,62.8353,,,1
USD,2015-02-19,,,,62.4001,,,1
USD,2015-02-20,,,,62.1307,,,1
USD,2015-02-21,,,,61.7235,,,1
USD,2015-02-24,,,,61.7235,,,1
USD,2015-02-25,,,,63.5083,,,1
USD,2015-02-26,,,,62.5906,,,1
USD,2015-02-27,,,,60.7109,,,1
USD,2015-02-28,,,,61.2718,,,1
USD,2015-03-03,,,,62.2248,,,1
USD,2015-03-04,,,,62.3649,,,1
USD,2015-03-05,,,,61.8745,,,1
USD,2015-03-06,,,,61.8457,,,1
USD,2015-03-07,,,,59.9938,,,1
USD,2015-03-10,,,,59.9938,,,1
USD,2015-03-11,,,,60.6649,,,1
USD,2015-03-12,,,,62.6797,,,1
USD,2015-03-13,,,,60.9595,,,1
USD,2015-03-14,,,,61.3167,,,1
USD,2015-03-17,,,,62.1497,,,1
USD,2015-03-18,,,,61.751,,,1
USD,2015-03-19,,,,61.3483,,,1
USD,2015-03-20,,,,59.8308,,,1
USD,2015-03-21,,,,60.0341,,,1
USD,2015-03-24,,,,59.4452,,,1
USD,2015-03-25,,,,58.771,,,1
USD,2015-03-26,,,,57.3879,,,1
USD,2015-03-27,,,,56.4271,,,1
USD,2015-03-28,,,,57.7279,,,1
USD,2015-03-31,,,,58.4643,,,1
USD,2015-04-01,,,,57.65,,,1
USD,2015-04-02,,,,58.3536,,,1
USD,2015-04-03,,,,56.9902,,,1
USD,2015-04-04,,,,56.7534,,,1
USD,2015-04-07,,,,56.5161,,,1
USD,2015-04-08,,,,55.3328,,,1
USD,2015-04-09,,,,54.027,,,1
USD,2015-04-10,,,,52.5424,,,1
USD,2015-04-11,,,,51.0678,,,1
USD,2015-04-14,,,,52.422,,,1
USD,2015-04-15,,,,51.9749,,,1
USD,2015-04-16,,,,50.5033,,,1
USD,2015-04-17,,,,49.6749,,,1
USD,2015-04-18,,,,50.5295,,,1
USD,2015-04-21,,,,51.5207,,,1
USD,2015-04-22,,,,53.9728,,,1
USD,2015-04-23,,,,53.6555,,,1
USD,2015-04-24,,,,51.6011,,,1
USD,2015-04-25,,,,50.2473,,,1
USD,2015-04-28,,,,51.469,,,1
USD,2015-04-29,,,,52.3041,,,1
USD,2015-04-30,,,,51.7029,,,1
USD,2015-05-01,,,,51.1388,,,1
USD,2015-05-02,,,,51.1388,,,1
USD,2015-05-05,,,,51.1388,,,1
USD,2015-05-06,,,,51.7574,,,1
USD,2015-05-07,,,,49.9816,,,1
USD,2015-05-08,,,,50.3615,,,1
USD,2015-05-09,,,,50.7511,,,1
USD,2015-05-12,,,,50.7511,,,1
USD,2015-05-13,,,,50.914,,,1
USD,2015-05-14,,,,49.5366,,,1
USD,2015-05-15,,,,50.0774,,,1
USD,2015-05-16,,,,50.0115,,,1
USD,2015-05-19,,,,49.2175,,,1
USD,2015-05-20,,,,49.1777,,,1
USD,2015-05-21,,,,49.7919,,,1
USD,2015-05-22,,,,49.9204,,,1
USD,2015-05-23,,,,49.7901,,,1
USD,2015-05-26,,,,49.8613,,,1
USD,2015-05-27,,,,50.3223,,,1
USD,2015-05-28,,,,51.0178,,,1
USD,2015-05-29,,,,52.2907,,,1
USD,2015-05-30,,,,52.9716,,,1
USD,2015-06-02,,,,52.8213,,,1
USD,2015-06-03,,,,53.4413,,,1
USD,2015-06-04,,,,53.059,,,1
USD,2015-06-05,,,,54.9908,,,1
USD,2015-06-06,,,,56.2463,,,1
USD,2015-06-09,,,,56.0435,,,1
USD,2015-06-10,,,,55.91,,,1
USD,2015-06-11,,,,54.8219,,,1
USD,2015-06-12,,,,54.5285,,,1
USD,2015-06-16,,,,55.2679,,,1
USD,2015-06-17,,,,54.0409,,,1
USD,2015-06-18,,,,53.8999,,,1
USD,2015-06-19,,,,53.3301,,,1
USD,2015-06-20,,,,53.8006,,,1
USD,2015-06-23,,,,53.5569,,,1
USD,2015-06-24,,,,54.2081,,,1
USD,2015-06-25,,,,54.0746,,,1
USD,2015-06-26,,,,54.6026,,,1
USD,2015-06-27,,,,54.8126,,,1
USD,2015-06-30,,,,55.524,,,1
USD,2015-07-01,,,,55.8413,,,1
USD,2015-07-02,,,,55.4756,,,1
USD,2015-07-03,,,,55.6555,,,1
USD,2015-07-04,,,,55.6049,,,1
USD,2015-07-07,,,,56.4112,,,1
USD,2015-07-08,,,,57.2192,,,1
USD,2015-07-09,,,,57.2174,,,1
USD,2015-07-10,,,,56.9803,,,1
USD,2015-07-11,,,,56.6685,,,1
USD,2015-07-14,,,,56.6079,,,1
USD,2015-07-15,,,,56.9774,,,1
USD,2015-07-16,,,,56.6642,,,1
USD,2015-07-17,,,,56.9504,,,1
USD,2015-07-18,,,,56.8423,,,1
USD,2015-07-21,,,,56.8336,,,1
USD,2015-07-22,,,,57.0025,,,1
USD,2015-07-23,,,,57.0232,,,1
USD,2015-07-24,,,,57.3578,,,1
USD,2015-07-25,,,,58.0374,,,1
USD,2015-07-28,,,,58.7816,,,1
USD,2015-07-29,,,,60.2231,,,1
USD,2015-07-30,,,,59.7665,,,1
USD,2015-07-31,,,,58.9906,,,1
USD,2015-08-01,,,,60.3458,,,1
USD,2015-08-04,,,,62.4677,,,1
USD,2015-08-05,,,,62.9182,,,1
USD,2015-08-06,,,,62.7184,,,1
USD,2015-08-07,,,,63.8644,,,1
USD,2015-08-08,,,,63.8399,,,1
USD,2015-08-11,,,,64.4977,,,1
USD,2015-08-12,,,,63.2098,,,1
USD,2015-08-13,,,,65.0169,,,1
USD,2015-08-14,,,,63.9988,,,1
USD,2015-08-15,,,,64.9363,,,1
USD,2015-08-18,,,,65.5034,,,1
USD,2015-08-19,,,,65.8289,,,1
USD,2015-08-20,,,,65.7222,,,1
USD,2015-08-21,,,,66.9608,,,1
USD,2015-08-22,,,,68.1216,,,1
USD,2015-08-25,,,,70.7465,,,1
USD,2015-08-26,,,,69.9461,,,1
USD,2015-08-27,,,,69.3142,,,1
USD,2015-08-28,,,,67.4473,,,1
USD,2015-08-29,,,,66.4779,,,1
USD,2015-09-01,,,,66.7152,,,1
USD,2015-09-02,,,,65.3495,,,1
USD,2015-09-03,,,,66.6756,,,1
USD,2015-09-04,,,,67.0102,,,1
USD,2015-09-05,,,,67.685,,,1
USD,2015-09-08,,,,68.4864,,,1
USD,2015-09-09,,,,68.7932,,,1
USD,2015-09-10,,,,67.6219,,,1
USD,2015-09-11,,,,68.4961,,,1
USD,2015-09-12,,,,68.0093,,,1
USD,2015-09-15,,,,67.9571,,,1
USD,2015-09-16,,,,67.1574,,,1
USD,2015-09-17,,,,65.9273,,,1
USD,2015-09-18,,,,65.3623,,,1
USD,2015-09-19,,,,65.6445,,,1
USD,2015-09-22,,,,66.1455,,,1
USD,2015-09-23,,,,66.1747,,,1
USD,2015-09-24,,,,66.041,,,1
USD,2015-09-25,,,,66.5151,,,1
USD,2015-09-26,,,,65.6727,,,1
USD,2015-09-29,,,,65.547,,,1
USD,2015-09-30,,,,66.2367,,,1
USD,2015-10-01,,,,65.7364,,,1
USD,2015-10-02,,,,65.0336,,,1
USD,2015-10-03,,,,65.9414,,,1
USD,2015-10-06,,,,65.6248,,,1
USD,2015-10-07,,,,65.0962,,,1
USD,2015-10-08,,,,62.7061,,,1
USD,2015-10-09,,,,62.2942,,,1
USD,2015-10-10,,,,61.2967,,,1
USD,2015-10-13,,,,61.1535,,,1
USD,2015-10-14,,,,62.2237,,,1
USD,2015-10-15,,,,63.1248,,,1
USD,2015-10-16,,,,62.2433,,,1
USD,2015-10-17,,,,61.3587,,,1
USD,2015-10-20,,,,61.4419,,,1
USD,2015-10-21,,,,62.162,,,1
USD,2015-10-22,,,,62.6309,,,1
USD,2015-10-23,,,,62.7888,,,1
USD,2015-10-24,,,,61.9286,,,1
USD,2015-10-27,,,,62.5038,,,1
USD,2015-10-28,,,,63.5004,,,1
USD,2015-10-29,,,,65.3159,,,1
USD,2015-10-30,,,,64.1686,,,1
USD,2015-10-31,,,,64.3742,,,1
USD,2015-11-03,,,,63.7993,,,1
USD,2015-11-04,,,,63.8525,,,1
USD,2015-11-06,,,,63.3991,,,1
USD,2015-11-07,,,,63.6832,,,1
USD,2015-11-10,,,,64.6606,,,1
USD,2015-11-11,,,,64.3908,,,1
USD,2015-11-12,,,,64.5693,,,1
USD,2015-11-13,,,,65.4541,,,1
USD,2015-11-14,,,,66.6343,,,1
USD,2015-11-17,,,,66.4607,,,1
USD,2015-11-18,,,,65.4799,,,1
USD,2015-11-19,,,,64.7785,,,1
USD,2015-11-20,,,,64.912,,,1
USD,2015-11-21,,,,64.8673,,,1
USD,2015-11-24,,,,65.5973,,,1
USD,2015-11-25,,,,65.621,,,1
USD,2015-11-26,,,,65.4789,,,1
USD,2015-11-27,,,,65.6836,,,1
USD,2015-11-28,,,,66.2393,,,1
USD,2015-12-01,,,,66.737,,,1
USD,2015-12-02,,,,66.2584,,,1
USD,2015-12-03,,,,66.7402,,,1
USD,2015-12-04,,,,67.7691,,,1
USD,2015-12-05,,,,67.6698,,,1
USD,2015-12-08,,,,68.5156,,,1
USD,2015-12-09,,,,69.3026,,,1
USD,2015-12-10,,,,69.2,,,1
USD,2015-12-11,,,,69.2151,,,1
USD,2015-12-12,,,,69.1755,,,1
USD,2015-12-15,,,,70.2244,,,1
USD,2015-12-16,,,,70.8295,,,1
USD,2015-12-17,,,,70.4012,,,1
USD,2015-12-18,,,,70.5806,,,1
USD,2015-12-19,,,,71.3215,,,1
USD,2015-12-22,,,,71.2553,,,1
USD,2015-12-23,,,,71.1211,,,1
USD,2015-12-24,,,,70.9333,,,1
USD,2015-12-25,,,,69.5165,,,1
USD,2015-12-26,,,,70.269,,,1
